asin,product_title,category,sub_category,date,units_sold,selling_price,unit_cost,fba_fees,revenue,profit_margin_pct,bsr_rank,stock_level
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-02-15,22,616.50,0.00,27.11,11097.00,,0,0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-02-15,6,609.65,0.00,21.92,3048.25,,0,0
B0GDQW22JN,NaturaCare Naturals Choco Malt 250g | Multi Grain Instant Health Drink Mix with Natural Cocoa | Energy & Nutrition Booster,Milk Mixtures,Choco Malt,2026-02-15,1,548.00,0.00,17.78,548.00,,0,0
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-02-16,1,335.65,0.00,0.00,335.65,100.00,0,0
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-02-16,2,541.15,0.00,0.00,1082.30,100.00,0,0
B0BJ23V576,"NaturaCare Natural Anti-Frizz Hair Serum-100Ml Formulated With Olive Oil,Amlajojoba Oil & Hibiscus Oil ||Tame Your Frizz With Our Advanced Anti-Frizz Hair Serum-Say Goodbye To Unmanageable Hair",Hair Care,Anti-Frizz Hair Serum,2026-02-16,1,479.50,0.00,0.00,479.50,100.00,0,0
B0BL44DWR8,"NaturaCare Keratin Enriched Onion Shampoo-200ml with Aloe Vera, Coconut Oil, Bhringraj Extracts ||Strengthen & Restore Hair with Nourishing Ingredients||",Hair Shampoos,Onion Shampoos,2026-02-16,1,513.75,0.00,0.00,513.75,100.00,0,0
B0BLZJ5BLF,"NaturaCare Strawberry Lip Scrub-20g, Organic Strawberry Lip Scrub - Exfoliates & Moisturizes with Antioxidant Rich Ingredients",Lip Care,Lip Scrubs,2026-02-16,1,341.13,0.00,0.00,341.13,100.00,0,0
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-02-16,2,267.15,0.00,0.00,534.30,100.00,0,0
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-02-16,4,258.02,0.00,0.00,774.05,100.00,0,0
B0BM4LM6YY,"ntcrni  Natural Litchi juicy lip balm - 20g, Litchi Juicy Lip Balm || Infused with Real Fruit Extract for Nourishing Hydration",Lip Care,Litchi Juicy Lip Balm,2026-02-16,1,404.15,0.00,0.00,404.15,100.00,0,0
B0BM55B784,NaturaCare Natural Lip care kit (Strawberry lip balm and Strawberry lip scrub) ||Natural Lip Pigmentation Kit with Strawberry Lip Scrub & Moisturizing Lip Balm - Enhance Your Lips Natural Color||,Lip Care,Lip Kit,2026-02-16,1,602.80,0.00,0.00,602.80,100.00,0,0
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-02-16,4,239.75,0.00,0.00,719.25,100.00,0,0
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-02-16,1,233.59,0.00,0.00,233.59,100.00,0,0
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-02-16,5,239.75,0.00,0.00,959.00,100.00,0,0
B0BTNYQ3JG,NaturaCare Natural Baby Almond Soap-100g ||Organic Baby Almond Soap - Gentle and Nourishing Soap for Sensitive Skin||,Baby care,Baby Soaps,2026-02-16,1,239.75,0.00,0.00,239.75,100.00,0,0
B0BX3ZL389,"NaturaCare Natural Biotin Hair Growth Kit (onion oil-200ml, gummies-30Nos) ||Get Longer, Stronger Hair Optimal Results||",Hair Combo,"Onion Oil, Gummies",2026-02-16,1,1293.28,0.00,0.00,1293.28,100.00,0,0
B0BX7BDTFB,"NaturaCare Natural Anti -Pigment gel-50g & Anti -Pigment scurb-50g with Alovera ext, Papaya ext, Vitamin C||Brighten Skin, Reduce Dark Spots & Discoloration||",Face gel,Facial Scrubs & Polishes,2026-02-16,1,874.81,0.00,0.00,874.81,100.00,0,0
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-02-16,112,701.94,0.00,0.00,63876.25,100.00,0,0
B0CJRK2212,NaturaCare Naturals Sleep Well Oil| Relaxing & Calming Essential Oil Blend | Promotes Restful Sleep & Reduces Stress | Natural & Therapeutic Aromatherapy,Body care,Wellness Sleepoil,2026-02-16,1,411.00,0.00,0.00,411.00,100.00,0,0
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-02-16,7,370.17,0.00,0.00,2221.04,100.00,0,0
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-02-16,16,609.65,0.00,0.00,7925.45,100.00,0,0
B0CV191CD6,"NaturaCare Naturals Vitamin C Glow Serum|| Softening, Hydrating, Brightens & Evens Skin Tone |",Hair Care,Vitamin C Glow Serum,2026-02-16,1,616.50,0.00,0.00,616.50,100.00,0,0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-02-16,38,474.86,0.00,0.00,14720.65,100.00,0,0
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-02-16,11,540.69,0.00,0.00,4866.24,100.00,0,0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-02-16,1,683.63,0.00,0.00,683.63,100.00,0,0
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-02-16,2,615.13,0.00,0.00,1230.26,100.00,0,0
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-02-16,1,541.15,0.00,0.00,541.15,100.00,0,0
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-02-16,6,395.93,0.00,0.00,1979.65,100.00,0,0
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-02-16,27,616.50,0.00,0.00,13563.00,100.00,0,0
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-02-16,2,1096.00,0.00,0.00,2192.00,100.00,0,0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-02-16,6,609.65,0.00,0.00,3048.25,100.00,0,0
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-02-17,1,335.65,0.00,9.17,335.65,,0,0
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-02-17,2,541.15,0.00,18.96,1082.30,,0,0
B0BJ13ZN6B,NaturaCare Biotin enriched onion hair oil-200ml || Revitalize & Strengthen Your Hair 100% Natural Solution Healthy Hair Growth and Strength - Infused with Coconut Oil and Castor Oil for Nourishment and Shine ||,Hair Care,Biotin Enriched Onion Hair Oil,2026-02-17,1,678.15,0.00,93.64,678.15,,0,0
B0BKLQHQ8B,"NaturaCare Black Spot Cream-30g || A revolutionary product that can remove Black Spots, stretch marks, and scars on your face and leaving your skin smooth and pure ||",Face care,Face Creams,2026-02-17,2,616.50,0.00,12.70,1233.00,,0,0
B0BL7BS81Z,"NaturaCare Natural Rose + Geranium Glow Gel For Dusky Skin-Improve a dull complexion to a brighter tone, which is super beneficial for dusky tone skin50g",skin glow and tan,Glow Gel,2026-02-17,1,479.50,0.00,17.78,479.50,,0,0
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-02-17,4,258.02,0.00,8.29,774.05,,0,0
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-02-17,1,239.75,0.00,9.70,239.75,,0,0
B0BQ2ZHMH9,"NaturaCare Natural Bamboo sanitary napkin XL, 8 pieces, Bio-degradable||Ultimate Comfort and Protection for Heavy Flow Days||",Body care,Sanitary Napkins,2026-02-17,1,219.20,0.00,4.85,219.20,,0,0
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-02-17,1,239.75,0.00,9.70,239.75,,0,0
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-02-17,101,704.21,0.00,45.76,57745.50,,0,0
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-02-17,7,383.60,0.00,8.11,2301.60,,0,0
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-02-17,11,602.80,0.00,22.19,5425.20,,0,0
B0CV191CD6,"NaturaCare Naturals Vitamin C Glow Serum|| Softening, Hydrating, Brightens & Evens Skin Tone |",Hair Care,Vitamin C Glow Serum,2026-02-17,1,685.00,0.00,21.74,685.00,,0,0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-02-17,21,479.50,0.00,14.10,8151.50,,0,0
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-02-17,12,537.04,0.00,15.32,5370.40,,0,0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-02-17,1,683.63,0.00,22.50,683.63,,0,0
B0DSL91D8Z,"NATURACARE NATURALS Under Eye Roll Cooling Under Eye Roll-On | Reduces Puffiness, Dark Circles & Fine Lines|Portable & Convenient|15ml pack",Face care,Under Eye Roll,2026-02-17,1,491.83,0.00,11.85,491.83,,0,0
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-02-17,10,607.42,0.00,22.54,4859.39,,0,0
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-02-17,4,541.15,0.00,14.74,1623.45,,0,0
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-02-17,5,404.15,0.00,10.28,1616.60,,0,0
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-02-17,17,616.50,0.00,27.11,8631.00,,0,0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-02-17,2,609.65,0.00,21.92,1219.30,,0,0
B0GDQXVKJ8,"NaturaCare Naturals Watermelon Lip Balm 6g | Deep Moisturizing & Nourishing Lip Care for Soft, Smooth Lips",Lip Care,Watermelon Lip Balm,2026-02-17,2,205.50,0.00,9.70,411.00,,0,0
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-02-18,1,335.65,0.00,9.17,335.65,,0,0
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-02-18,2,541.15,0.00,18.96,1082.30,,0,0
B0BL43KX8L,"NaturaCare Natural Coffee De-Tan Scrub-50g with Coffee Extract, Olive oil, Almond oil, Hydrogenated Castor Oil, Micronized Nano-Particles, Emulsifying wax ||Organic Coffee De-Tan Scrub - Brighten & Nourish Skin with Natural Ingredients - Exfoliate & Remove Dark Spots||",Face care,De-Tan Scrub,2026-02-18,1,404.15,0.00,6.47,404.15,,0,0
B0BL44DWR8,"NaturaCare Keratin Enriched Onion Shampoo-200ml with Aloe Vera, Coconut Oil, Bhringraj Extracts ||Strengthen & Restore Hair with Nourishing Ingredients||",Hair Shampoos,Onion Shampoos,2026-02-18,1,513.75,0.00,43.17,513.75,,0,0
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-02-18,4,267.15,0.00,8.29,801.45,,0,0
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-02-18,1,267.15,0.00,7.27,267.15,,0,0
B0BM4L2LFS,"NaturaCare Natural Cranberry juicy lip balm-20g, Hydrating, Nourishing & Deliciously Sweet",Lip Care,Cranberry Juicy Lip Balm,2026-02-18,1,404.15,0.00,10.78,404.15,,0,0
B0BN98K2RV,"NaturaCare Natural Goat Milk Charcoal Soap-100 g with Goat Milk, Coconut Oil, Castor Oil, Charcoal Extracts || All-Natural Cleansing Bar for Soft, Smooth Skin||",Goat Milk Soap,Goat Milk Charcoal Soap,2026-02-18,1,239.75,0.00,6.71,239.75,,0,0
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-02-18,1,239.75,0.00,9.70,239.75,,0,0
B0BT7WG7WP,"NaturaCare Natural Sunscreen Spf 50-50G With Aqua, Avocado Oil, Glycerin, Triethanolamine, Edta, Cetyl, Titanium Dioxide, Zinc Oxide|Maximum Protection With Natural Ingredients|For All Skin Types",Body Lotion,Sunscreen Spf 50,2026-02-18,1,546.63,0.00,17.97,546.63,,0,0
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-02-18,4,239.75,0.00,9.70,719.25,,0,0
B0BTNYQ3JG,NaturaCare Natural Baby Almond Soap-100g ||Organic Baby Almond Soap - Gentle and Nourishing Soap for Sensitive Skin||,Baby care,Baby Soaps,2026-02-18,1,237.35,0.00,7.55,237.35,,0,0
B0BTPK5L8Q,"NaturaCare Natural Anti Dandruff Kit (Dandruff mask & Dandruff Shampoo) -150g With Kadukkai (Ink Nut), Awarampoo (Avaram Senna), Farm fresh Goat milk, Shea butter, Coco butter, Castor oil, Coconut oil, Olive Oil, Coco powder to help remove Malassezia || The bacteria that causes dandruff for Healthy Scalp & Hair ||",Hair Combo,Hair Kit,2026-02-18,1,883.65,0.00,71.65,883.65,,0,0
B0BTPLBWBQ,NaturaCare Natural Saffron Moisturizing Cream All Natural Nourishment|-50g,skin glow and tan,Moisturizers,2026-02-18,1,479.50,0.00,12.22,479.50,,0,0
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-02-18,140,703.93,0.00,45.76,80247.75,,0,0
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-02-18,5,383.60,0.00,8.11,1534.40,,0,0
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-02-18,16,600.17,0.00,22.19,7802.15,,0,0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-02-18,42,476.68,0.00,14.10,16207.10,,0,0
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-02-18,12,537.04,0.00,15.32,5370.40,,0,0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-02-18,1,683.63,0.00,22.50,683.63,,0,0
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-02-18,10,615.13,0.00,22.54,4921.04,,0,0
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-02-18,6,541.15,0.00,14.74,2705.75,,0,0
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-02-18,1,404.15,68.50,6.34,404.15,,0,0
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-02-18,1,404.15,0.00,10.28,404.15,,0,0
B0F88CHHKW,"NaturaCare Kids Shampoo| Tear-Free, Hypoallergenic, Natural Ingredients – Gentle Hair Cleanser for Toddlers & Children | kids NAtural Shampoo",Baby care,Baby Shampoos,2026-02-18,1,478.13,0.00,57.28,478.13,,0,0
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-02-18,30,616.50,0.00,27.11,14796.00,,0,0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-02-18,4,609.65,0.00,21.92,1828.95,,0,0
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-02-19,1,335.65,0.00,9.17,335.65,,0,0
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-02-19,2,541.15,0.00,18.96,1082.30,,0,0
B0BKLP3S8F,"NaturaCare Darkness Removal Cream (Neck And Underarm)-30G With Glycerin, Emulsifying Wax, Jojoba Oil, Acrylate Copolymer, Castor Oil, Cetyl, Ylang Ylang Oil, Vettivert Oil, Aqua",Body care,Neck And Underarm Darkness Removal Cream,2026-02-19,1,616.50,0.00,8.89,616.50,,0,0
B0BLZJ5BLF,"NaturaCare Strawberry Lip Scrub-20g, Organic Strawberry Lip Scrub - Exfoliates & Moisturizes with Antioxidant Rich Ingredients",Lip Care,Lip Scrubs,2026-02-19,1,341.13,0.00,13.74,341.13,,0,0
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-02-19,2,267.15,0.00,8.29,534.30,,0,0
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-02-19,1,267.15,0.00,7.27,267.15,,0,0
B0BT7WG7WP,"NaturaCare Natural Sunscreen Spf 50-50G With Aqua, Avocado Oil, Glycerin, Triethanolamine, Edta, Cetyl, Titanium Dioxide, Zinc Oxide|Maximum Protection With Natural Ingredients|For All Skin Types",Body Lotion,Sunscreen Spf 50,2026-02-19,1,546.63,0.00,17.97,546.63,,0,0
