asin,keyword,match_type,date,impressions,clicks,cpc,ad_spend,attributed_sales,attributed_units,acos
LKN-AS-02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,32,2,3.22,6.44,1884.72,5,0.34
LKN-AS-02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,2,1,16.88,16.88,0.00,0,0.00
LKN-Gummies01,biotin gummies,PHRASE,2026-02-17,5,1,54.80,54.80,0.00,0,0.00
LKN-Gummies01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,1119,2,16.78,33.57,0.00,0,0.00
LKN-Gummies01,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,114,2,24.60,49.20,0.00,0,0.00
LKN-Gummies01,gummies for hair growth,PHRASE,2026-02-17,2,2,15.35,30.70,0.00,0,0.00
LKN-Gummies01,gummies for hair growth,EXACT,2026-02-17,854,2,58.19,116.38,0.00,0,0.00
LKN-Gummies01,hair gummies for men hair growth,EXACT,2026-02-17,26,1,24.10,24.10,0.00,0,0.00
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,491,11,16.84,151.56,580.61,1,26.10
LKN-HGOIL-200ML,ayurvedic hair oil,PHRASE,2026-02-17,111,1,27.74,27.74,0.00,0,0.00
LKN-HGOIL-200ML,ayurvedic hair oil,EXACT,2026-02-17,2924,7,42.56,255.37,0.00,0,0.00
LKN-HGOIL-200ML,best hair oil,EXACT,2026-02-17,60,2,50.24,100.49,0.00,0,0.00
LKN-HGOIL-200ML,hair growth oil,BROAD,2026-02-17,2,1,16.03,16.03,0.00,0,0.00
LKN-HGOIL-200ML,hair oil,BROAD,2026-02-17,1,1,16.17,16.17,0.00,0,0.00
LKN-HGOIL-200ML,herbal hair oil,EXACT,2026-02-17,538,1,29.43,29.43,0.00,0,0.00
LKN-HGOIL-200ML,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-17,595,1,17.32,17.32,0.00,0,0.00
LKN-HGOIL-200ML,naturacare hair,PHRASE,2026-02-17,2,1,8.52,8.52,0.00,0,0.00
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-02-17,73,6,6.50,32.48,521.92,1,6.22
LKN-HGOIL-200ML,naturacare naturals,BROAD,2026-02-17,88,1,5.58,5.89,0.00,0,0.00
LKN-HGOIL-200ML,naturacare naturals,PHRASE,2026-02-17,812,9,21.31,148.00,0.00,0,0.00
LKN-HGOIL-200ML,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,1,1,8.56,8.56,886.53,2,0.97
LKN-HGOIL-200ML,oil for hair growth,PHRASE,2026-02-17,6,1,22.92,22.92,0.00,0,0.00
LKN-HGOIL-200ML,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,1,1,8.63,8.63,0.00,0,0.00
LKN-Redensyl serum,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-17,474,2,43.37,86.75,0.00,0,0.00
LKN-Redensyl serum,redensyl,PHRASE,2026-02-17,4,2,10.95,21.91,0.00,0,0.00
LKN-Weight-GAIN01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,2135,17,24.36,340.99,1270.84,2,26.83
LKN-Weight-GAIN01,naturacare naturals,PHRASE,2026-02-17,211,5,7.17,28.46,0.00,0,0.00
LKN-Weight-GAIN01,naturacare naturals,BROAD,2026-02-17,0,0,2.79,0.09,0.00,0,0.00
LKN-Weight-GAIN01,naturacare naturals weight gain powder,EXACT,2026-02-17,32,25,2.67,53.44,2348.60,4,2.28
LKN-Weight-GAIN01,naturacare weight gain powder,EXACT,2026-02-17,10,4,5.57,16.71,0.00,0,0.00
LKN-Weight-GAIN01,laxmi  weight gain powder,EXACT,2026-02-17,2,2,4.05,8.10,0.00,0,0.00
LKN-Weight-GAIN01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,4,1,19.15,19.15,0.00,0,0.00
LKN-Weight-GAIN01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,1,1,10.96,10.96,0.00,0,0.00
LKN-Weight-GAIN01,weight gain,BROAD,2026-02-17,581,10,35.50,284.03,0.00,0,0.00
LKN-Weight-GAIN01,weight gainer,EXACT,2026-02-17,16,1,50.69,50.69,0.00,0,0.00
LKN-Weight-GAIN01,weight gain powder,PHRASE,2026-02-17,1539,20,26.84,429.50,1402.63,4,30.62
LKN-Weight-GAIN01,weight gain powder,EXACT,2026-02-17,62,7,48.41,290.44,587.14,1,49.47
MC-Q0EB-BKWT,naturacare natural face wash,BROAD,2026-02-17,18,1,12.92,12.92,0.00,0,0.00
MC-Q0EB-BKWT,vitamin c,BROAD,2026-02-17,1,1,15.00,15.00,0.00,0,0.00
NC-W1A4-6XI4,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,22,1,8.66,8.66,0.00,0,0.00
NC-W1A4-6XI4,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,2,1,9.22,9.22,0.00,0,0.00
QP-AMD8-Y9KH,naturacare naturals,PHRASE,2026-02-17,473,4,17.90,53.26,0.00,0,0.00
QP-AMD8-Y9KH,naturacare naturals,BROAD,2026-02-17,0,0,6.95,0.17,0.00,0,0.00
Slim01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,2488,62,33.29,1664.34,2055.00,4,80.99
Slim01,fat burner,BROAD,2026-02-17,171,9,54.23,379.60,0.00,0,0.00
Slim01,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-17,1328,12,36.84,368.38,0.00,0,0.00
Slim01,naturacare naturals,BROAD,2026-02-17,0,0,2.94,0.23,0.00,0,0.00
Slim01,naturacare naturals,PHRASE,2026-02-17,260,12,7.56,74.99,1370.00,2,5.47
Slim01,naturacare products,PHRASE,2026-02-17,6,1,3.84,3.84,0.00,0,0.00
Slim01,naturacare weight loss powder,BROAD,2026-02-17,728,173,8.22,1158.65,20265.57,37,5.72
Slim01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,27,15,7.54,90.43,685.00,1,13.20
Slim01,meal replacement shakes for weight loss,EXACT,2026-02-17,31,1,30.04,30.04,0.00,0,0.00
Slim01,natural weight loss powder,PHRASE,2026-02-17,385,213,8.61,1489.83,22468.04,38,6.63
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,12,4,8.96,26.88,0.00,0,0.00
Slim01,weight loss powder,PHRASE,2026-02-17,64,10,20.70,165.61,0.00,0,0.00
Slim01,weight loss products,BROAD,2026-02-17,2,1,4.81,4.81,0.00,0,0.00
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,5,1,5.22,3.48,0.00,0,0.00
sunscreendrops50ml,naturacare naturals,BROAD,2026-02-17,0,0,9.19,0.51,0.00,0,0.00
sunscreendrops50ml,naturacare naturals,PHRASE,2026-02-17,558,9,23.67,164.34,1660.26,4,9.90
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,1,0,9.41,3.14,0.00,0,0.00
YF-QA0C-YDO2,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,8,0,9.72,3.65,0.00,0,0.00
YF-QA0C-YDO2,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-17,18,1,10.17,6.35,0.00,0,0.00
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,0,16.45,2.90,0.00,0,0.00
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,37,3,12.37,26.19,0.00,0,0.00
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,8,1,8.62,6.09,0.00,0,0.00
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,133,4,10.01,33.21,0.00,0,0.00
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-02-18,3343,51,16.17,670.33,1025.98,2,65.34
54-N90S-Z2EK,naturacare naturals,BROAD,2026-02-18,6,2,8.32,12.90,76.52,0,16.86
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,266,28,11.04,247.28,1549.96,4,15.95
54-N90S-Z2EK,nalangu maavu,PHRASE,2026-02-18,71,16,10.69,139.01,2751.62,7,5.05
54-N90S-Z2EK,nalangu maavu powder,PHRASE,2026-02-18,779,21,19.35,328.95,0.00,0,0.00
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,403,10,6.58,54.53,0.00,0,0.00
54-N90S-Z2EK,sunnipindi powder for women,EXACT,2026-02-18,230,1,36.66,36.66,0.00,0,0.00
6A-X1F7-F5Q6,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,28,1,1.78,1.78,0.00,0,0.00
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-02-18,944,9,15.98,123.23,358.20,1,34.40
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-02-18,2,0,8.23,2.37,26.71,0,8.88
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-02-18,5,1,2.03,2.03,458.61,1,0.44
6A-X1F7-F5Q6,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,4,2,8.66,17.32,0.00,0,0.00
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-02-18,12,1,25.08,25.08,458.59,1,5.47
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,5,2,9.29,18.58,0.00,0,0.00
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-02-18,737,4,18.43,53.31,0.00,0,0.00
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-02-18,1,0,9.49,1.03,0.00,0,0.00
abcmalt-200g,abc malt powder,PHRASE,2026-02-18,1367,28,11.18,257.19,2442.52,5,10.53
abcmalt-200g,abc milk mix,EXACT,2026-02-18,1991,5,38.27,153.07,0.00,0,0.00
abcmalt-200g,abc powder for drinking,EXACT,2026-02-18,1034,7,32.15,192.88,3127.52,6,6.17
abcmalt-200g,beetroot powder for drinking,EXACT,2026-02-18,792,2,41.11,82.23,0.00,0,0.00
abcmalt-200g,naturacare naturals,BROAD,2026-02-18,2,0,8.32,1.20,128.86,0,0.93
abcmalt-200g,naturacare naturals,PHRASE,2026-02-18,1015,5,16.15,62.29,1727.82,3,3.60
abcmalt-200g,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,32,6,8.62,43.09,0.00,0,0.00
B0-BVJJ-KPBN,anti hair fall shampoo,PHRASE,2026-02-18,20,1,29.09,29.09,0.00,0,0.00
B0-BVJJ-KPBN,naturacare naturals,BROAD,2026-02-18,1,0,8.17,2.95,25.35,0,11.62
B0-BVJJ-KPBN,naturacare naturals,PHRASE,2026-02-18,768,12,15.88,153.06,339.97,1,45.02
B0-BVJJ-KPBN,natural hair shampoo,PHRASE,2026-02-18,7,1,23.96,23.96,0.00,0,0.00
B0-BVJJ-KPBN,shampoo,PHRASE,2026-02-18,23,5,10.69,42.74,365.34,1,11.70
F4-YFRN-XJE0,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,122,1,7.83,5.34,0.00,0,0.00
F4-YFRN-XJE0,naturacare naturals,PHRASE,2026-02-18,1588,6,16.19,78.03,0.00,0,0.00
F4-YFRN-XJE0,naturacare naturals,BROAD,2026-02-18,3,0,8.33,1.50,0.00,0,0.00
F4-YFRN-XJE0,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,244,6,8.63,39.80,0.00,0,0.00
F4-YFRN-XJE0,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,370,2,5.14,8.78,0.00,0,0.00
FR-PG20-IO18,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,4,0,11.04,3.25,0.00,0,0.00
FR-PG20-IO18,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,76,4,8.31,29.31,0.00,0,0.00
FR-PG20-IO18,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,16,1,5.79,6.81,0.00,0,0.00
HD001,ayurvedic hair colour,EXACT,2026-02-18,220,1,33.55,33.55,0.00,0,0.00
HD001,black henna powder organic for hair,PHRASE,2026-02-18,242,6,31.83,159.14,0.00,0,0.00
HD001,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,448,7,12.48,74.87,456.68,1,16.39
HD001,hair mehndi,EXACT,2026-02-18,2,1,29.96,29.96,0.00,0,0.00
HD001,henna hair dye,BROAD,2026-02-18,16,5,20.70,82.79,0.00,0,0.00
HD001,henna powder for hair,EXACT,2026-02-18,2097,2,30.82,61.64,0.00,0,0.00
HD001,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-18,15,1,17.47,17.47,0.00,0,0.00
HD001,naturacare hair,PHRASE,2026-02-18,41,11,4.27,38.46,867.68,2,4.43
HD001,naturacare natural hair dye black,EXACT,2026-02-18,5,2,5.01,10.03,456.68,1,2.20
HD001,naturacare naturals,BROAD,2026-02-18,1,0,3.84,1.24,63.39,0,1.96
HD001,naturacare naturals,PHRASE,2026-02-18,443,11,7.46,64.69,849.95,2,7.61
HD001,naturacare naturals hair dye,EXACT,2026-02-18,248,64,7.21,374.74,6928.38,16,5.41
HD001,laxmi  natural hair dye,EXACT,2026-02-18,9,2,4.91,9.82,0.00,0,0.00
HD001,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,2,7.83,15.66,456.68,1,3.43
HD001,mehandi powder for hair,PHRASE,2026-02-18,42,2,30.48,60.95,0.00,0,0.00
HD001,natural hair color,EXACT,2026-02-18,1022,1,18.44,18.44,0.00,0,0.00
HD001,natural hair dye,BROAD,2026-02-18,2,2,5.43,10.86,923.02,4,1.18
HD001,natural henna for hair,PHRASE,2026-02-18,1,1,4.00,4.00,0.00,0,0.00
HD001,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,59,7,18.92,113.49,1826.68,4,6.21
LH-QRXG-BC86,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,1,1,4.82,5.78,0.00,0,0.00
LH-QRXG-BC86,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,0,0,1.47,0.59,0.00,0,0.00
LH-QRXG-BC86,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,0,0,10.52,4.21,0.00,0,0.00
LKN-AS-02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,9.25,9.25,0.00,0,0.00
LKN-Gummies01,biotin gummies,PHRASE,2026-02-18,89,1,53.88,53.88,0.00,0,0.00
LKN-Gummies01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,1166,7,20.78,124.68,1167.76,2,10.68
LKN-Gummies01,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,229,9,10.68,74.73,2533.20,6,2.95
LKN-Gummies01,gummies for hair growth,EXACT,2026-02-18,1208,4,57.25,171.76,0.00,0,0.00
LKN-Gummies01,hair gummies,PHRASE,2026-02-18,5,4,18.16,54.47,0.00,0,0.00
LKN-Gummies01,naturacare hair gummies,EXACT,2026-02-18,9,4,34.44,103.33,580.61,1,17.80
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,16.52,16.52,0.00,0,0.00
LKN-HGOIL-200ML,ayurvedic hair oil,PHRASE,2026-02-18,3684,5,26.79,107.18,0.00,0,0.00
LKN-HGOIL-200ML,ayurvedic oil,BROAD,2026-02-18,9,1,15.71,15.71,0.00,0,0.00
LKN-HGOIL-200ML,best hair oil,EXACT,2026-02-18,376,1,70.69,70.69,0.00,0,0.00
LKN-HGOIL-200ML,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,2,2.23,4.47,521.92,1,0.86
LKN-HGOIL-200ML,hair oil,BROAD,2026-02-18,1,1,2.78,2.78,0.00,0,0.00
LKN-HGOIL-200ML,hair oil for hair fall,EXACT,2026-02-18,369,2,17.33,34.66,0.00,0,0.00
LKN-HGOIL-200ML,herbal hair oil,PHRASE,2026-02-18,39,2,22.13,44.26,585.84,1,7.56
LKN-HGOIL-200ML,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-18,2,1,2.67,2.67,0.00,0,0.00
LKN-HGOIL-200ML, shampoo,PHRASE,2026-02-18,10,1,11.52,11.52,0.00,0,0.00
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-02-18,600,17,7.90,110.53,1565.75,4,7.06
LKN-HGOIL-200ML,naturacare naturals,BROAD,2026-02-18,18,1,13.21,14.64,0.00,0,0.00
LKN-HGOIL-200ML,naturacare naturals,PHRASE,2026-02-18,663,4,16.96,49.03,0.00,0,0.00
LKN-HGOIL-200ML,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,6,2,8.51,17.02,521.90,1,3.26
LKN-HGOIL-200ML,oil for hair growth,EXACT,2026-02-18,603,2,37.74,75.49,0.00,0,0.00
LKN-HGOIL-200ML,oil for hair growth,PHRASE,2026-02-18,385,4,19.49,58.47,0.00,0,0.00
LKN-HGOIL-200ML,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,6,1,8.07,8.07,0.00,0,0.00
LKN-Redensyl serum,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-18,894,5,33.94,135.75,0.00,0,0.00
LKN-Redensyl serum,naturacare naturals,PHRASE,2026-02-18,253,2,11.50,22.16,0.00,0,0.00
LKN-Redensyl serum,naturacare naturals,BROAD,2026-02-18,0,0,5.92,0.43,0.00,0,0.00
LKN-Redensyl serum,naturacare naturals hair serum,EXACT,2026-02-18,5,1,22.81,22.81,0.00,0,0.00
LKN-Redensyl serum,redensyl,PHRASE,2026-02-18,1,1,18.63,18.63,0.00,0,0.00
LKN-Redensyl serum,redensyl,EXACT,2026-02-18,49,1,43.44,43.44,0.00,0,0.00
LKN-Weight-GAIN01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2182,9,29.33,205.34,0.00,0,0.00
LKN-Weight-GAIN01,naturacare naturals,BROAD,2026-02-18,1,0,2.53,0.73,40.75,0,1.79
LKN-Weight-GAIN01,naturacare naturals,PHRASE,2026-02-18,492,9,4.92,37.94,546.40,1,6.94
LKN-Weight-GAIN01,naturacare naturals weight gain powder,EXACT,2026-02-18,41,20,3.16,50.64,2348.62,4,2.16
LKN-Weight-GAIN01,naturacare weight gain powder,EXACT,2026-02-18,22,9,3.28,22.99,1761.46,4,1.31
LKN-Weight-GAIN01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,5.52,5.52,0.00,0,0.00
LKN-Weight-GAIN01,weight gain,BROAD,2026-02-18,108,17,25.76,360.69,1761.45,4,20.48
LKN-Weight-GAIN01,weight gainer for man,EXACT,2026-02-18,355,1,16.51,16.51,0.00,0,0.00
LKN-Weight-GAIN01,weight gain for women,PHRASE,2026-02-18,7,1,40.46,40.46,0.00,0,0.00
LKN-Weight-GAIN01,weight gain powder,PHRASE,2026-02-18,1407,33,32.57,879.51,587.15,1,149.79
LKN-Weight-GAIN01,weight gain powder,EXACT,2026-02-18,69,11,38.55,346.93,1174.28,2,29.54
MC-Q0EB-BKWT,naturacare face wash,BROAD,2026-02-18,5,1,25.21,25.21,0.00,0,0.00
MC-Q0EB-BKWT,naturacare,BROAD,2026-02-18,5,1,7.89,7.89,0.00,0,0.00
NC-W1A4-6XI4,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,16,1,13.40,13.40,0.00,0,0.00
NC-W1A4-6XI4,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,13,1,10.61,10.61,0.00,0,0.00
NC-W1A4-6XI4,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,6,1,7.03,3.51,0.00,0,0.00
NC-W1A4-6XI4,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,12.28,6.14,0.00,0,0.00
QP-AMD8-Y9KH,naturacare naturals,PHRASE,2026-02-18,361,1,9.16,8.83,0.00,0,0.00
QP-AMD8-Y9KH,naturacare naturals,BROAD,2026-02-18,1,0,4.72,0.17,0.00,0,0.00
Slim01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,3146,73,30.48,1798.39,3327.15,6,54.05
Slim01,fat burner,BROAD,2026-02-18,309,18,48.42,726.24,1370.00,2,53.01
Slim01,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-18,1202,14,36.61,402.68,685.00,1,58.79
Slim01,naturacare naturals,BROAD,2026-02-18,1,1,5.41,2.54,95.08,0,2.67
Slim01,naturacare naturals,PHRASE,2026-02-18,310,15,10.52,131.78,1274.92,2,10.34
Slim01,naturacare naturals weight loss powder,EXACT,2026-02-18,1,1,5.56,5.56,0.00,0,0.00
Slim01,naturacare weight loss,PHRASE,2026-02-18,7,1,13.58,13.58,685.00,1,1.98
Slim01,naturacare weight loss,BROAD,2026-02-18,7,5,13.59,54.36,685.00,1,7.94
Slim01,naturacare weight loss powder,PHRASE,2026-02-18,2,1,7.01,7.01,1370.00,1,0.51
Slim01,naturacare weight loss powder,BROAD,2026-02-18,909,188,9.98,1526.19,32418.12,50,4.71
Slim01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,18,11,9.20,82.80,2055.00,4,4.03
Slim01,natural weight loss powder,PHRASE,2026-02-18,325,155,9.00,1134.11,22929.92,38,4.95
Slim01,protein powder for weight loss,PHRASE,2026-02-18,27,4,53.62,160.87,0.00,0,0.00
Slim01,protein powder for women weight loss,EXACT,2026-02-18,6,1,49.80,49.80,2055.00,1,2.42
Slim01,protein powder for women weight loss,PHRASE,2026-02-18,5,1,44.29,44.29,0.00,0,0.00
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,15,5,9.11,36.46,1174.31,1,3.10
Slim01,weight loss powder,BROAD,2026-02-18,9,2,18.16,36.32,0.00,0,0.00
Slim01,weight loss powder,PHRASE,2026-02-18,43,11,14.96,134.62,0.00,0,0.00
Slim01,weight loss products,BROAD,2026-02-18,1,1,4.59,4.59,0.00,0,0.00
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,3,2,6.51,11.72,579.35,1,2.02
sunscreendrops50ml,naturacare naturals,BROAD,2026-02-18,1,0,7.35,0.53,0.00,0,0.00
sunscreendrops50ml,naturacare naturals,PHRASE,2026-02-18,349,2,14.29,27.54,0.00,0,0.00
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,1.99,1.19,0.00,0,0.00
sunscreendrops50ml,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,1,1,14.22,8.53,0.00,0,0.00
WT-U58E-RPQB,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,5,1,9.69,9.69,0.00,0,0.00
WT-U58E-RPQB,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,4,1,7.67,7.67,342.50,1,2.24
WT-U58E-RPQB,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,5.08,2.54,0.00,0,0.00
WT-U58E-RPQB,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,1,1,8.87,4.44,0.00,0,0.00
XA-UIID-K1KF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,1,14.98,7.05,0.00,0,0.00
XA-UIID-K1KF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,35,7,11.27,63.62,521.90,1,12.19
XA-UIID-K1KF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,7,2,7.85,14.78,0.00,0,0.00
YF-QA0C-YDO2,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,2,0,20.17,1.19,0.00,0,0.00
YF-QA0C-YDO2,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,35,1,15.17,10.71,0.00,0,0.00
YF-QA0C-YDO2,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-18,7,0,10.58,2.49,0.00,0,0.00
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,1,0,9.33,3.11,0.00,0,0.00
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,2,1,14.05,14.05,0.00,0,0.00
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,6,2,14.31,23.84,0.00,0,0.00
2V-LWYR-38TF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,3,0,14.87,4.25,0.00,0,0.00
2V-LWYR-38TF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,1,1,9.14,3.92,0.00,0,0.00
2V-LWYR-38TF,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,4,0,7.18,2.05,0.00,0,0.00
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,323,5,19.03,84.49,346.83,1,24.36
54-N90S-Z2EK,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-19,14,2,16.08,32.17,0.00,0,0.00
54-N90S-Z2EK,naturacare natural,PHRASE,2026-02-19,9,1,10.70,10.70,1370.00,1,0.78
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-02-19,2989,45,16.30,596.71,461.10,1,129.41
54-N90S-Z2EK,naturacare naturals,BROAD,2026-02-19,1,0,5.40,2.06,55.56,0,3.71
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,219,30,8.37,204.39,1697.40,4,12.04
54-N90S-Z2EK,nalangu maavu,PHRASE,2026-02-19,91,17,12.22,171.09,1033.31,2,16.56
54-N90S-Z2EK,nalangu maavu powder,PHRASE,2026-02-19,758,16,18.63,242.20,516.65,1,46.88
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,380,10,5.25,42.76,1560.73,2,2.74
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-02-19,0,0,5.19,0.37,73.66,0,0.51
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-02-19,899,9,15.65,108.42,611.34,1,17.73
6A-X1F7-F5Q6,naturacare saffron night gel,BROAD,2026-02-19,11,4,5.75,17.26,0.00,0,0.00
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-02-19,2,2,3.40,6.81,458.61,1,1.48
6A-X1F7-F5Q6,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,11,4,5.99,17.97,458.59,1,3.92
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-02-19,30,1,10.47,10.47,0.00,0,0.00
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-19,11,5,8.16,32.63,0.00,0,0.00
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-02-19,673,1,10.14,10.03,0.00,0,0.00
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-02-19,0,0,3.36,0.03,0.00,0,0.00
abcmalt-200g,abc drink powder,EXACT,2026-02-19,700,4,39.70,119.09,0.00,0,0.00
abcmalt-200g,abc malt powder,PHRASE,2026-02-19,1149,26,11.42,239.75,0.00,0,0.00
abcmalt-200g,abc milk mix,EXACT,2026-02-19,817,4,29.81,89.42,0.00,0,0.00
abcmalt-200g,abc milk mix powder,PHRASE,2026-02-19,731,4,22.14,66.43,0.00,0,0.00
abcmalt-200g,abc powder for drinking,EXACT,2026-02-19,679,9,34.18,239.24,0.00,0,0.00
abcmalt-200g,beetroot powder for drinking,EXACT,2026-02-19,442,4,36.68,110.05,0.00,0,0.00
abcmalt-200g,naturacare naturals,BROAD,2026-02-19,0,0,6.85,0.71,199.79,0,0.35
